4	Two women posing with a baby.	Two smiling women holding a baby.
2	A young girl wearing a helmet riding a pony.	A girl wearing a red blouse riding a brown horse.
4	A grey cat lying on a wooden table.	A grey cat laying on a dining table.
1.4	People sitting on the porch.	People sitting on acouch.
1.6	Two horses standing in a pen.	A group of horses grazing in a field.
0	A man sitting in a back yard playing the guitar.	A man riding on the back of an orange SUV.
3.4	The red train and the yellow train on on the tracks.	Two trains are traveling on the track.
1	Two people sitting at a table at a restaurant.	A group of people sitting around a table on a porch.
1.4	A lamb stands near two tiny animals.	A sheep standing near her children.
3.4	A father napping in a chair with a baby on his lap.	Man with pink shirt sleeping on chair with infant.
4.4	a close up head of an ostrich.	A close up of an ostrich face.
2.2	A person riding a dirt bike in the outdoors.	A person jumping a motorbike in the air.
0.2	Tan cow with ear tags on a grassy field.	Many sheep standing on a green hill.
4.2	Green and white bird perched on tree branch.	Bird with a green head and white chest perched on a tree branch.
4.2	Sail boat sailing on the water.	Sail boat floating on the blue water.
4.2	A red and white plane flying on a sunny day.	Red and white plane flying through the air.
5	A man in a top hat rides a white horse.	A man with a top hat riding a white horse.
0.8	A black and white photo of an old train station.	A black and white photo of a cat sitting on a sofa.
2.2	A bicycle in front of some ruins.	A pink bicycle is in front of a building.
4.2	a woman with a viking hat on.	Smiling woman sitting wearing a viking hat.
4.2	Parked white double decker bus.	A red and white double decker bus is parked.
3.8	Red double decker bus on side of street.	A red double decker bus on a crowded street.
0.2	A woman riding a brown horse.	A woman taking her own photo from above.
2.8	A field of black faced sheep.	A black faced sheep.
4	Two birds are perched on a metal band.	Two small birds perched on a metal bar.
3.2	A bus drives down a busy road.	A green bus drives down a road.
1.6	Table with blue table cloth in kitchen.	Wooden cabinets in kitchen.
4.4	An elderly Asian couple pose with a yawning baby at a dinner table.	An older Asian couple poses with a newborn baby at the dinner table.
0	Brown and white ducks walking on green grass.	A red and white plane flying on a sunny day.
4	A young woman with a bracelet is wearing a bikini top and jeans.	A women wearing a bikini top and jeans.
4	A brown horse grazing in a field of green grass.	Brown horse standing in middle of grassy field.
1.4	A pot of liquid is at the center of a tinfoil covered plate.	A pot of food is placed in the center of a red tablecloth.
0.6	A black and white cow standing in a grassy field.	A blue jay standing in a grassy field.
3.2	A yellow and blue airplane is flying in the sky.	The white airplane is flying in the blue sky.
0.2	Two men standing in grass staring at a car.	A woman in a pink top posing with beer.
0	A women sitting in a chair at Christmas holding make up.	A train sitting on the tracks in a train yard.
0.8	Four Asian young people sitting in a den or living room.	A girl sitting in a living chair.
4.6	Train going down the tracks.	Train gliding on tracks.
0.2	A young woman dressed in black.	Two young kids dressed up sitting down on chairs.
4	Two Indian women with two Indian girls near the water.	Two Indian woman stand with two Indian girls on a beach.
3	Group of people sitting at table with drinks.	four people sitting at a table.
2.6	A table is set with wine and dishes for two people.	A wooden table is set with candles, wine, and a purple plastic bowl.
0	A plane flying at a distance.	A woman with a white horse.
0.2	A group of river barges with trees in the background.	A group of cows in a field with yellow tags in their ears.
3.6	A living room with a dining table in the background.	A living room with large sofas and a dining table in the background.
4	Yellow striped cat resting on blue sofa.	An orange tabby cat sleeping on the sofa.
0	A passenger train coming into a station.	A large bird is flying through the air.
3.4	Two people paddling in a red canoe with trees in the background.	Two people padding in a yellow canoe down a river with trees in the background.
0.6	A moped in front of ruins.	White bus parked in grass in front of building.
1.4	People ride mopeds in an urban setting.	People riding horses in a fenced area.
2.2	A black train moves down the tracks.	Black train idle on the tracks.
3.5	A white jeep parked in front of a store.	A white Jeep parked on a street.
0.4	Two women standing in front of tour bus.	Two men talking in front of a plane.
1.2	A person driving a cart pulled by a bicycle.	A man wearing a dust mask riding a three wheeled bicycle.
2.6	Large silver locomotive engine in a shed.	The silver train is parked in a station.
0	A man rides a large black motorbike.	A child sits in a large black leather chair.
0.8	A bicycle is parked outside a bookstore.	People stand outside a bookstore.
3.8	Plane in mid-flight at sunset.	A plane flying near the sunset.
0.4	Two people sitting on a large motorcycle.	Two eagles sitting on a long branch.
3.4	Two red buses parked up with gardens in front of them.	Red buses are parked by a large white building beside a formal garden.
3.4	A yellow parrot clings to the side of its cage.	A yellow and orange bird hold on to the side of a cage.
3.8	A dog sniffing the bottom of a door.	A black and white dog sniffing at a closed door.
3	Couple sailing in a small sailboat.	Two men sailing in a small sailboat.
3.6	A silver and blue motorcycle sitting next to a car.	A motorcycle parked next to a car.
5	Red double decker bus.	A red, double-decker bus.
0.4	Feet standing on a pretty day with large building in background.	Two police officers standing behind a van with a bus in the background.
1.6	A small white dog chews on a twig while lying on a wooden deck.	The white dog is laying on the wooden floor underneath the table.
4.4	Man standing in front of silver train.	Man standing in front of a silver rail car.
5	A close-up of a sheep with its tongue hanging out.	Close up image of a sheep with it's tongue hanging out.
4.2	A black and white horned cow standing in a field.	a black and white cow standing in the field.
4.2	a small bird sitting on a branch in winter.	A small bird perched on an icy branch.
2.8	A yellow bird is eating fruit on a wire grate.	A yellow bird eating fruit on a bird feeder.
4	A man riding a white horse in an arena.	A man riding a white horse.
4.2	A brown duck and white duck stand on the grass.	Brown and white ducks walking on green grass.
2.4	A black and white cat and dog on a striped couch.	A black and white cat standing in front of a window.
2.2	A train sitting on the tracks near a field.	A train traveling down the tracks.
0.4	A women and small child sitting at a dinner table smiling at the camera.	A small cat laying on a wooden beam looking up at the camera.
0.4	A buddha statue sits on a table with a wooden table runner.	A bird standing on top of a wooden fencepost.
3.6	A man wearing black formal wear & a black top hat is riding a white show horse.	A man with a top hat riding a white horse.
0	Two red buses driving in front of a garden.	Train pulling into a station.
3.8	Cows grazing in a snow covered field.	Five cows grazing in a snow covered field.
1.8	A man riding a white horse.	A woman riding a brown horse.
3.8	A small brown birds is eating from a bird feeder hanging from a tree.	A small bird perches on the bird feeder hanging from the tree.
0.6	This a picture of the countryside with a large city in the background.	There are some black cattle in a grassy plain with a large tree in the background.
3.2	Man with blue shirt standing in front of a fountain.	A man in a blue shirt and tan pants is standing in front of a statue of a man, which is in a cobble stone paved plaza.
4	A girl in riding gear sits atop a brown horse.	A girl in a red shirt is riding a brown horse.
0	A scantily clad woman is standing next to a car.	A yellow and orange bird hold on to the side of a cage.
3.2	Several televisions are on the floor and stacked up on top of one another.	Three televisions, on on the floor, the other two on a box.
4.6	Sheep are grazing in a grassy field near a stand of trees.	Sheep are grazing in the field in front of a line of trees.
4.2	A clear plastic chair in front of a bookcase.	a clear plastic chair in front of book shelves.
3	A dog is wearing a gray jacket.	A dog laying in a pet jacket.
4	A sheep stands on a hillside.	A large sheep standing on a hill.
3.8	A black and white cow standing in a grassy field.	a black and white cow standing in the field.
4.8	Blue and red plane in mid-air flight.	a blue and red airplane while in flight.
1	A woman in a black bikini top and jeans.	A woman in a black hat is standing by the subway.
2.2	A girl riding a brown horse.	The jockey is wearing purple and riding a brown horse.
3.2	Man standing in front of yellow corvette.	A man is standing next to a yellow sports car.
1.2	Three men posing in a tent.	Three men eating in a kitchen.
0	A man sitting on the grass looking toward the sky.	The man is standing on the sidewalk in front of the horse.
2.8	A man poses in front of a large fountain with a statue on top.	Man with blue shirt standing in front of a fountain.
0	The small dog protects its owner.	The back of the stop sign is adorned with stickers.
0.6	Children looking a sheep.	Child milking a cow outside.
0.4	A white cat standing on a carpet.	A sheep standing in a forest.
5	A flat screen TV on the floor.	A flat-screen TV sits on the floor.
2.4	A close-up of a gray cat with green eyes.	A close-up of a cat on a cream sofa.
0	Two brown horses standing in grassy field.	Two men sailing in a small sailboat.
1.4	Two sheep stand in a doorway.	Two rams stand on snowy ground.
4.2	A train is at a train station.	The train sits at the train station.
4	Room with several computer monitors.	A room with four computer monitors in a row.
0.4	A line outside of a bookstore on a street.	The yellow motorcycle is parked on the street.
0	The train heads down the tracks and along the hedge.	a dog on the floor of a patio looks at a cat on the fence.
1.8	A passenger jet sits on a runway.	A large passenger jet flying close to the ground.
0.2	a little girl is laughing at the camera.	A white cow with big ears looking into the camera.
0.4	Old green bottle sitting on a table.	Three men in suits sitting at a table.
3.4	Three young women standing in a room together.	Three dark haired young women in white, red and black sweaters.
1.2	A black-and-white photo of a loveseat.	A black and white photo of an old train station.
3.8	the back of a stop sign with many stickers on it.	The back of a sign with stickers on.
3	Two white horses staring over a fence.	Two horses standing in a pen.
3.2	Living room or den with large screen television.	Living room with tan furniture and flat screen television.
0	The black and white cows pause in front of the gate.	The white airplane is flying in the sky.
4	A black and white cow standing in a grassy field.	A black and white horned cow standing in a field.
2.6	Two women sitting in lawn chairs.	Two women are sitting in a cafe.
5	A doubly decker red bus driving down the road.	A red double decker bus driving down a street.
4.2	a black and white photo of a cat lying down.	A black and white image of a cat laying on a rug.
4.2	A man and woman stand, smiling for camera.	A man and woman are posing for the camera.
3	A orange and white cat asleep on a leather chair.	A ginger cat sitting on an office chair.
1.6	A white cat standing on a carpet.	A pretty white striped cat with his head hanging off the table.
0.2	Grey and white domestic kitten lying down on a desk.	A man and his bicycle laying down on the green grass.
3	A white bird with long orange legs standing by a lake.	Large white bird with long orange beak standing on the shoreline.
0	A woman posing in front of an apartment building in the snow.	White bus parked in grass in front of building.
4.6	A young woman with a bracelet is wearing a bikini top and jeans.	A woman wearing jeans, a dark bikini top, and a bracelet.
3.2	A red train driving through a snow covered city.	The train is riding on the tracks in the snow.
0	A table and chairs are in a room with a picture on the wall and a ceiling fan.	A school bus driving down a road with green trees and grass in the background.
0	The black bird is sitting on the ground.	The back of a pig under a tree with a cow in the background.
3.4	A man sits crossed legged on a bed watching a small TV.	A man sits on a bed very close to a small television.
3.2	A Das Air Cargo plane sits on the runway.	A passenger plane parked on a runway.
4.2	The headlights on a blue car.	Close up of the headlights on a blue car.
4	A cat sleeps on purple sheet.	A black and white cat sleeps on a purple blanket.
2.4	A passenger train coming into a station.	A passenger train sits in the station.
1.2	A close-up of a cat on a cream sofa.	A close-up of a horse.
3	Three bicyclists crossing a bridge in a city.	The bicyclists are crossing a bridge in the rain.
4.4	A red and white bus drives down an England street.	A red and white England bus drives down the street.
0	An airplane facing the camera.	A lone cow sits in the cold of the yard.
3.2	A woman riding a brown horse.	A person dressed in white on a brown horse.
3.8	a jockey riding a horse.	A jockey riding a horse in a pen.
3.4	The two dogs blend in with the stuff animals.	Two dogs sit on a couch with many stuffed animals.
4.4	A kitchen with wood cabinets and dining table.	A kitchen with wooden cabinets and furniture.
4	A train is running on the tracks.	A train is running down the track in a rural area.
3.4	A motorcycles is parked near a wall covered with a graffiti scene of a cityscape.	A motorcycle is parked by a mural of a city in the evening.
4.4	Someone standing on a snowy mountain, watching a plane.	A man stands on a mountain, watching a plane.
1.8	The birds are swimming in the water.	Birds fly low over water.
3.2	A bird is flapping its wings in the water.	A large black bird is sitting in the water.
2	A black dog looking at the camera.	The black and white bull is looking at the camera.
3.2	A cruise liner docked at a port.	A cruise ship docked at a coast.
2	A red double decker bus on a crowded street.	A white bus partially in the snow on a public street.
4.8	A woman pets a dog in a fenced area.	A woman pets a dog in a gated yard.
2.2	A black and white cat playing with a blanket.	A black and white cat gets into a basket of yarn.
3.2	A man on a mountain bike going down an incline.	This is a man riding a mountain bike over rocks on a clear day.
3.8	A cat reclines on an office chair.	A ginger cat sitting on an office chair.
2.6	A group of horses grazing in a field.	A brown horse grazing in a field of green grass.
0	A group of people having a drink.	A row of locomotives on a siding in a field.
0	Two dogs in a fenced kennel look ahead.	Two woman pose in a dining room with a baby.
3.4	Three sheep on a dirt road viewed from a passenger vehicle.	Three sheep in middle of gravel road.
1	A yellow and blue airplane is flying in the sky.	Nine red and white aircraft flying in formation trailing smoke.
4	The train sits at the train station.	The blue train is at the station.
0	A train sitting on the tracks near a field.	A baby is sitting in the grass.
4.4	Red double decker bus taking on passengers.	A red double decker bus is picking up more passengers in a city.
0	Two guys sit on a couch holding beers with a girl lying on their laps.	Two women watching the street with their bikes to see when they may cross.
2.8	Two women in the kitchen looking at a object.	Two women in kitchen with one taking a picture.
2.8	A race horse galloping without a rider.	A horse galloping while wearing the number 4.
0.8	A steam engine and train moving toward the camera.	A large bird of prey flying towards the camera.
4.8	A group of horses grazing in a field.	Group of horses grazing in grassy field.
4.2	A black and white photo of a glass bottle of Coca Cola.	This is a black and white picture of a short squat Coca-cola bottle.
3.2	A small bird perched on an icy branch.	A yellow bird perched on a branch.
4	Several people on motorcycles in a market square.	People on motorbikes in a city street.
2.2	Three sheep on a dirt road viewed from a passenger vehicle.	Three sheep on a dirt road shot from a car.
3.2	Boy with glasses typing on a computer.	A boy looking at a computer screen.
4.2	Group of people posing with two men dressed as Elvis.	A group of people standing with two other people dressed as Elvis.
3.2	A red truck spins their tires while a black one leaves the frame.	Red truck spinning tires and emitting smoke from behind.
2.4	A living room with table, chair and sofa alongside a large palm.	A living room with a blue sofa, camp bed, wooden bench and dresser.
3.4	A smiling woman holding a small baby.	a woman sitting on a sofa holding a baby.
0	An Esso gas station with trees in the background.	Two police officers standing behind a van with a bus in the background.
4.2	Four blue and yellow planes flying over four boats.	Four blue and yellow planes in flight.
0	A horse standing near a gate with another horse in the background.	A group of river barges with trees in the background.
2.4	Three bottles are on a table.	Old green bottle sitting on a table.
4.4	Two boys sit facing one another at a table and one points at the other.	Two people sit facing each other at a table as one points at the other.
1.4	A steam engine comes down a train track near trees.	A train is at a train station.
4.2	A train is at a train station.	A train parked at a train station.
0.8	Two white dogs are swimming in the water.	The birds are swimming in the water.
3.4	Parrot pushing a small shopping cart.	A white bird is steering a shopping cart.
0.4	a woman sitting on a sofa holding a baby.	Bird sitting on a log in a lake.
4.2	Man in yellow canoe paddling through water.	Man paddling a yellow canoe towards a the shore.
3.6	Two birds flying towards water feeder.	Two birds flying near bird feeders.
1.6	Two cows standing in a large field.	Horse standing in a field.
3.4	Beer bottles (-LRB- Harp Lager )-RRB- lined up on the floor.	A row of beer bottles on the floor.
2.4	Two women sitting outside laughing.	Two women standing outside of a bus.
4	A group of sheep grazing on a hill.	A group of sheep are on a hill.
2	A man stands in front of a train.	A man is standing in front of a raised statue,.
1	A steam engine and train moving toward the camera.	A white sheep on a hillside looking at the camera.
4.4	Two women are posing for the camera and giving the thumbs up sign.	Two smiling young women giving the thumbs up sign.
4.8	A women holds a small baby while sitting on a sofa.	a woman sitting on a sofa holding a baby.
4	A double decker red United bus on a city street.	A doubly decker red bus driving down the road.
1	Two women sitting on brown couch.	Two women standing outside of a bus.
3.2	A grey cat with green eyes looking into the camera.	A grey, black, and white cat looking at the camera.
0	The bird is sitting on the branch.	The sheep is standing under the trees.
3.8	Group of people sitting at table of restaurant.	Two people sitting at a table at a restaurant.
2.4	A black and white cow stands on grass against a partly cloudy blue sky.	Two black and white cows behind a metal gate against a partly cloudy blue sky.
1.6	A brown and white cow in a field looking into the camera.	The black and white cat is looking up at the camera.
3.2	A guy on a white horse.	A man riding a white horse in an arena.
4.6	Two dairy cows drinking from a pond.	Two cows are drinking from a pond.
2.4	There are several sheared sheep in a pen.	Three white sheep in an enclosure.
3.2	Black and white cow standing near pile of snow.	a black and white cow standing in the field.
5	The black dog is lying in the grass.	A black dog lies on the grass.
3.4	Home office space with bright green walls and artwork.	An office with multiple desks and green walls.
4.6	Large white cruise ship floating on water.	Large cruise ship floating on the water.
4.2	Two young people are sitting at a table next to a sliding glass door, with one person pointing at the other.	Two people sit facing each other at a table as one points at the other.
4	A black and white photo of a man driving a car and someone with a motorcycle.	A black and white photo of a man in a classic car and a man with a classic motorcycle.
2.2	A man and a woman holding hands walking along the beach.	A man with a beard and a skullcap and a boy walk along the ocean's shore.
1.2	Ten sheep looking at the camera.	A cat on its back looking at the camera.
1.4	A black and white dog looking at the camera.	A small black and white goat in a pen looking up at the camera.
0	A black table with white fuzzy chair.	A woman with her child.
2.2	Red double decker bus taking on passengers.	A red double decker bus driving down a street.
3.4	Sail boat sailing on the water.	Sailboat sailing on a cloudy day.
4.2	A blue bird perches on the gloved hand of a person.	A bird is perched on a person's gloved hand.
3	Three people are by the water with yellow canoes.	Three people preparing to canoe.
3.6	A girl riding on a brown and white horse.	A girl riding a brown horse.
1	A mostly black train on a track.	A car parked in front of train tracks.
0	A young boy coloring with a red and blue crayon.	A young blonde girl in riding gear sits on top of a gray and white horse.
4.2	Two bald eagles perched on a branch.	Two eagles are perched on a branch.
0	A backpack standing beside a train.	A social gathering of people in a restaurant.
0.8	A group of people in a living room.	A group of four people walking past a giant mushroom.
0	A mallard and a tame white duck on the grass near water.	A small child in a pink dress sits on a table.
0	The cat is sitting between two bicycles in front of a door.	Than horse standing in a field in front of a fence.
0	A girl with a red bag standing on the street.	A black dog is staring at a sheep.
3.8	A girl in a riding hat on a horse.	A girl riding a tan horse.
3.4	A horse rider is riding a white horse.	A woman leading a white horse.
0	A man dressed in a pale scarf with a stick.	A runner is resting in the shade with a bottle of soda.
3.2	The bird is sitting on the branch.	A red and brown bird is perched on branches.
4.2	A long train is on train tracks.	A train on the train tracks.
3	A black and tan dog looks at a black sheep.	A black dog looking at a brown sheep in a pen.
2.8	A room with several computers and pictures on the wall.	A home office with three computer monitors and other equipment on a desk.
0	A very retro living room with a television in it.	A grey cat lying on a wooden table.
1	A black and white photo of a cow walking under a tree in a field.	A black and white dog looking at the camera.
4.2	A silver AreoMexico Jet Liner sitting on the tarmac.	An aeromexico silver plane is on a runway.
3.4	a man on a dirt bike jumping very high.	A man on a motorbike jumping with the sky behind him.
2.6	A girl in a riding hat on a horse.	A girl riding a brown horse.
4.2	Two people sailing a small white sail boat.	Couple sailing in a small sailboat.
0.8	A white airplane is parked on the cement.	A blue motorcycle is parked on the sidewalk.
0	A group of peoples posing in fur hats.	A group of cyclists in green and white with spectators looking on.
0.8	Three cows grazing in a field.	Several sheep grazing in the field.
2.6	A car is pulling off the side of the road onto the street.	A silver car parked on the side of the road in front of the hills.
4.8	The man is sitting at a messy table and using a laptop.	A man sits looking at a laptop computer on a messy table.
1.4	Black domestic cat lying on brown table.	A grey cat laying on a dining table.
3	A dining table with candles, wine, and a teapot.	A wooden table is set with candles, wine, and a purple plastic bowl.
3.2	Four children looking at barn animals.	Children looking a sheep.
1.8	A black and white cat playing with a wool basket.	A black and white cat lying on a blanket.
3.2	Two people paddling a red canoe are reflected in the still water.	Two people in a red canoe on a clear lake.
3.8	A scantily clad woman is standing next to a car.	A scantily clad woman standing next to a small red vehicle.
2.2	Red double decker bus taking on passengers.	Red double decker bus with hood up.
3.8	The man is sitting cross legged wearing a cloak and holding a stick.	Man sitting cross legged while wearing a brown cloth and holding a wooden stick.
0	A buddha statue holding a candle is sitting on a table.	A man fishing on a small boat while on a lake.
2.6	Two black and white dogs at the bottom of stairs.	A dog is lying at the bottom of a staircase next to another standing dog.
2	Three people sitting at dinner table smiling at camera.	Two elderly women sit at a dinner table with a man.
2.8	A multi-colored train on a track.	A mostly black train on a track.
2.2	A white and red bus traveling on the street.	The red bus is on the street.
3.2	A red and blue plane flying with its landing gears down.	A WWII fighter plane with its landing gear down.
3	Small boat going down a creek.	a boat moving in a river.
3	Four women and two men sit at a long table in a restaurant.	A group of people sit at a table in an Italian restaurant.
2.8	An old fashioned wooden sailing ship in the ocean.	An old fashioned wooden sailing ship is parked at the pier.
0	Two goats standing in a field by a tree.	A large boat pulling a small white boat.
0	A man sitting cross legged on the grass, with a tree in the background.	Ocean liner close to coast with houses in the background.
3	A black and white photo of a living room with a large window, sofa, and chair.	A black and white scene of a well furnished room with a view outlooking a forest.
3.6	Close up of a brown horse with a blue halter.	A close up of a horse wearing a blue halter.
2.6	A large black bird is sitting in the water.	The birds are swimming in the water.
3.4	A close-up of a cat on a cream sofa.	A siamese cat resting on a white sofa.
2.25	A person is jumping a bicycle and performing a trick.	A person riding a dirt bike in the outdoors.
4	A yellow school bus is parked in a rural area.	A yellow school bus parked in a field.
3.2	A pug dog wits on a yellow chair next to a green dumpster.	A bulldog sitting on a yellow chair beside a large waste receptacle.
0	The woman is sitting on the red motorcycle.	The white sheep is standing on the green hill.
4.2	A sheep standing on a table at auction.	Woolly sheep at auction house.
0	A close-up of a black train engine.	Close up of a white sheep with a black head.
4	A orange and white cat asleep on a leather chair.	A orange and white cat laying on a blanket in a black leather chair.
3	a train rides on his tracks.	The train comes down the track, between two rows of trees.
1.8	Two men on boat floating on the water.	A wooden yacht on the ocean.
3.8	Black and white cow standing in grassy field.	A black and white horned cow standing in a field.
4	A double decker red United bus on a city street.	A double decker bus drives on a city street.
2.6	Two cats sitting on a couch looking out the window.	A cat looking out of a window.
2.6	The television and desk of hotel room with lamp lighting.	A television and a laptop computer are on in a hotel room.
2.8	A man riding a small bicycle.	A man is doing a wheelie on a bike.
4.6	Three goats are being rounded up by a dog.	Three goats are chased by a dog.
0.4	A woman wearing a navy dress is cutting a cake on a white table.	A person wearing a helmet sits on a bicycle on a sunny day.
0	A man doing a wheelie on a mountain bike.	A woman posing by a pillar with a U2 sign.
3.8	A tan puppy on a carpeted floor.	Tan puppy lying down on white carpeting.
4	A black train moves down the tracks.	A train traveling down the tracks.
1	A close-up picture of a white and purple motorcycle.	A close-up picture of a desk with a computer and papers on it.
3.8	A young girl riding a brown horse.	A woman in riding a brown horse.
3.4	A black dog standing in a grassy area.	A long-haired dog stands in a grassy wooded area.
0	Two women in the kitchen looking at a object.	Three men in suits sitting at a table.
2.2	Two women posing with a baby.	A woman poses with a baby.
2.8	A group of people sitting around a table containing food.	Four people are sitting around a living room with.snacks.
5	Train in a station.	a train in a station.
4	A blue motorcycle is parked on the sidewalk.	A blue moped parked on the sidewalk.
4.6	A blue bird standing on a lawn.	Blue bird standing on green grass.
4.8	A red double decker bus on a city street.	A red double decker bus driving down a street.
2.4	Two trains inside a train station.	The train sits at the train station.
3.8	A woman equestrian riding a horse.	The woman is riding on the brown horse.
3	An empty office cubicle.	An empty office chair in a cubicle.
2.2	A man riding a white horse.	A woman with a white horse.
3.8	Train going down the tracks.	A black steam train traveling on the railroad tracks.
2.2	A man and two women smiling at the camera while sitting on a blue sofa.	A man and women smiling at the camera while standing in a kitchen.
2.2	A man and woman sit at a table in a restaurant.	Four women and two men sit at a long table in a restaurant.
3.8	A young man wearing a striped shirt is holding two bicycles.	Young redheaded man holding two bicycles near beach.
3.4	A large cruise ship in harbor with trees behind.	A cruise ship docked at a coast.
4	A white plane on the runway.	A white Swiss airplane approaches the runway.
3.8	Two cows crossing a road intersection.	Two cows cross a paved street.
4	Several cows grazing on the median by the road.	Five cows grazing on a patch of grass between two roadways.
2.2	A television, upholstered chair, and coffee stable in a bright room.	A leather couch and wooden table in a living room.
0	The white ducks are standing on the ground.	A woman in a black hat is standing by the subway.
4.2	A black cow and a brown cow stands in a plain in front of an uprooted tree.	A black cow and a brown cow standing in front of a small copse of trees in a field.
3.6	Red double decker bus driving down street.	A double decker bus on a city street.
3.2	A group of people eat at a table outside.	A group of people sitting at a restaurant table.
1.2	Tan cow with ear tags on a grassy field.	Person in grassy field tending to sheep.
1.2	A close up of the front end of a purple and white motor cycle.	Close up of the rear of a red sports car.
4.6	Two women shopping at a clothing store.	Two women in a clothing store.
4.6	A group of people sitting at a restaurant table.	Group of people sitting at table of restaurant.
0	A close-up of a brown horse's head.	A close-up of a yellow school bus.
0	A person in a red cap standing next to a brick support beam.	A brown horse is standing on grass and scrub.
2.6	A bay foal is walking next to its mother in a grassy field.	Close-up of young horse walking next to a larger horse.
3.8	A women standing next to a brown cow.	A women in glasses stands next to a cow in a field.
3.6	Two cats sitting on a couch looking out the window.	Two cats are looking at a window.
3.6	A dog peaks out the back of a truck.	A dog is peeking out of the back of a van.
3.8	Woman in blue shift dress cutting into food.	A woman in a blue dress cuts a cake.
3.6	The black and white cat is looking up at the camera.	A grey, black, and white cat looking at the camera.
3.2	Two brunette girls sit atop a red an yellow motorcycle with a side car.	A couple posing on a red and yellow motorcycle.
3.6	A small white cat standing in a sink.	Grey and white cat sitting in bathroom sink.
3.6	A man on the back seat of a red tandem bicycle.	A man is alone on the back of a tandem bicycle.
4	The small dog is wearing a sweater and looking up at the camera.	A small white dog wearing a jacket looks up at the camera.
0.4	Two men standing in grass staring at a car.	Two women sitting in chairs in a shop.
4	A computer on a desk.	A computer operating on a desk.
1.6	A small child smiling at the camera.	A small child sits on a cement wall near white flower.
2.4	A little bird floating in the water.	A duck floating in the water.
0	A woman stands in front of a building in the snow.	Two women and a baby pose in front of a dining room.
3.8	A white bus with the word Julia is near water and a big ship.	A white bus with water and a barge in the background.
3.8	Home office space with bright green walls and artwork.	Small office space with bright green walls.
2.6	Old blue and white train on tracks.	A blue train in a mountainous area.
1.6	Young baby girl sitting on table.	A woman with a smiling baby sitting on the table.
5	A green car parked at a saloon.	A green car parked outside the saloon.
4	Yellow boat on a beach.	A yellow boat on shore.
4.8	Group of people sitting around a restaurant dining table.	A group of people sitting at a restaurant table.
3.4	A kitchendiner with papers laying on the blue clothed dining table.	A small kitchen and a cluttered table with a blue table cloth.
3.8	Train in a station.	Trains inside an indoor station.
4	A gray cat is sitting on the window ledge looking at the camera.	The cat is standing on the window sill looking at the camera.
2.4	Two ducks are standing by the water.	The birds are swimming in the water.
2.8	A black and white cow in a pen with hay.	Black and white cows behind a fence.
0	Man playing guitar while sitting down.	Red and white bus driving down road.
1.4	A man and woman are posing for the camera.	A cat sitting on sand looking up at the camera.
4.2	Red double decker bus driving down a street.	A double decker bus on a city street.
3.6	A green and white cargo plane taking of from an airport.	White and green commercial airliner taking off of runway.
4.6	Three cows are grazing in a grassy field.	Three cows grazing in a field.
2.25	The brown train is sitting on the railroad tracks.	The white train is sitting on the tracks.
0.4	A black and white horned cow standing in a field.	A black and white photo of a cat sitting on a sofa.
3.6	Two cats are close together inside and black and white furry enclosure.	Two baby kittens are sitting inside a cow-schemed, fur-covered dome.
1.6	A tiny blonde child in a blue dress sits on a table near her mother.	A young blonde girl wearing a helmet sits with a red bicycle behind her.
2.6	A group of people sitting at a restaurant table.	A group of people sitting around a table on a porch.
0.4	A black and white cow in a pen with hay.	A black and white cat lies in the dirt.
3.2	A red, double-decker bus.	Front and left side of a red double decker bus.
0	A yellow school bus parked in a field.	A brown horse in a green field.
3.2	A close-up view of a horse's head.	A side view of a horse's head.
4.2	An elderly man works on his laptop at home.	Older gentleman sitting on couch with laptop.
3.2	An old fashioned wooden sailing ship in the ocean.	A wooden yacht on the ocean.
4.4	A sheep standing in a mountainous area.	A large sheep standing on a hill.
1	A group of people sitting on a small sofa next to a kitchen.	A group of people standing near a small child sitting on a horse.
4.8	A white plane on the runway.	A white airplane is on a runway.
4.4	A tan puppy being petted.	A tan puppy being held and petted.
0.4	The cat is sitting on a bag of cat food.	Two eagles sitting on a long branch.
3.8	Elegant dining room with wood furniture.	An elegant pink dining room with wooden furniture.
2	A women laying across two men sitting on a sofa.	Two men in shorts are sitting on a sofa.
3.6	two motorbikes on a dirt track.	Two dirt bikers riding over dirt hill.
3.6	A man jumping his dirt bike.	A man on a bike jumping through the air.
2.2	The black and white cat is looking up at the camera.	A black and white dog looking at the camera.
3.8	A large pile of wooden items piled high.	A large pile of scrap wood.
5	A gray cat with green eyes looks at the camera.	A grey cat with green eyes looking into the camera.
0.2	Two lambs stand on a grassy hill.	Two dirt bikers riding over dirt hill.
2	A black and white photo of a bottle sitting atop a rock carving in front of a line of bushes.	A bottle of water sitting on a stone with other stones and a wall in the background.
4	A woman riding a brown horse.	A girl riding a brown horse.
1.2	Black and white photo of a girl on a sofa.	a black and white photo of a cow under a tree.
3.6	A black and white cat is sitting on a brown chair looking up.	Black and white cat sitting on wood chair looking up.
4	A black and white horned cow standing in a field.	A large black and white cow in a field.
3	A man in white with a wine bottle and a woman in a red turtleneck with a white vest.	A man and woman posing on a field with a bottle of wine.
1.8	A lone cow sits in the cold of the yard.	a black and white cow standing in the field.
3.6	A double decker bus drives on a city street.	A red double decker bus driving down a street.
